node,networkEfficiency_before,ClusteringCoefficient_before,networkEfficiency_after,ClusteringCoefficient_after,connectivity_after,efficiency_change,clustering_change,efficiency_change_percentile,clustering_change_percentile,connectivity_after_percentile
WO2008020331-A3,0.197230574499739,0.2848666736292494,0.1975392576175287,0.2854011326792105,0.99812734082397,-0.0003086831177896,-0.000534459049961,0.10767790262172285,0.4288389513108614,0.5814606741573034
US9220683-B2,0.197230574499739,0.2848666736292494,0.1970495664724431,0.2856572302836625,0.99625468164794,0.0001810080272958,-0.000790556654413,0.797752808988764,0.1947565543071161,0.11797752808988764
US6649372-B1,0.197230574499739,0.2848666736292494,0.1970242792228764,0.2840495032641372,0.99812734082397,0.0002062952768625,0.0008171703651121,0.8127340823970037,0.7846441947565543,0.5814606741573034
WO2008147496-A3,0.197230574499739,0.2848666736292494,0.1974454437024606,0.2856512890269279,0.99812734082397,-0.0002148692027216,-0.0007846153976784,0.17883895131086142,0.20224719101123595,0.5814606741573034
US6592874-B2,0.197230574499739,0.2848666736292494,0.1974791572794573,0.2859536785577096,0.99625468164794,-0.0002485827797183,-0.0010870049284602,0.15543071161048688,0.12359550561797752,0.11797752808988764
WO2008100292-A3,0.197230574499739,0.2848666736292494,0.1974117491917232,0.2839147464367267,0.99812734082397,-0.0001811746919842,0.0009519271925227,0.2153558052434457,0.799625468164794,0.5814606741573034
US8221769-B2,0.197230574499739,0.2848666736292494,0.1975579342990592,0.2830581756788813,0.99625468164794,-0.0003273597993202,0.001808497950368,0.08614232209737828,0.9138576779026217,0.11797752808988764
US9867888-B2,0.197230574499739,0.2848666736292494,0.197177470168538,0.2839949403724554,0.99812734082397,5.310433120095381e-05,0.000871733256794,0.6179775280898876,0.7893258426966292,0.5814606741573034
US6303779-B1,0.197230574499739,0.2848666736292494,0.1973655478224422,0.2851509763314931,0.99812734082397,-0.0001349733227032,-0.0002843027022437,0.27902621722846443,0.5337078651685393,0.5814606741573034
US7250404-B2,0.197230574499739,0.2848666736292494,0.1964871607773056,0.2851867129525956,0.99812734082397,0.0007434137224333,-0.0003200393233461,0.9531835205992509,0.5224719101123596,0.5814606741573034
US5766602-A,0.197230574499739,0.2848666736292494,0.1931067678259274,0.2807410297906039,0.99250936329588,0.0041238066738115,0.0041256438386455,0.99812734082397,0.9906367041198502,0.04588014981273408
US9555122-B2,0.197230574499739,0.2848666736292494,0.1974287818050769,0.2847757418099172,0.99812734082397,-0.0001982073053378,9.093181933222948e-05,0.19662921348314608,0.5955056179775281,0.5814606741573034
US10487332-B2,0.197230574499739,0.2848666736292494,0.1971717826048383,0.2846066801023939,0.99812734082397,5.8791894900683817e-05,0.0002599935268555,0.6292134831460674,0.6348314606741573,0.5814606741573034
US8043612-B2,0.197230574499739,0.2848666736292494,0.1974246802059378,0.2854882406931477,0.99812734082397,-0.0001941057061988,-0.0006215670638983,0.199438202247191,0.29307116104868913,0.5814606741573034
US10449244-B2,0.197230574499739,0.2848666736292494,0.196845132925326,0.2829675326211544,0.99812734082397,0.0003854415744129,0.001899141008095,0.900749063670412,0.9176029962546817,0.5814606741573034
US10022436-B2,0.197230574499739,0.2848666736292494,0.1957572390526448,0.2901216621428634,0.9906367041198502,0.0014733354470941,-0.005254988513614,0.9775280898876404,0.009363295880149813,0.03277153558052434
US7959934-B2,0.197230574499739,0.2848666736292494,0.1974054693390719,0.2842754291144825,0.99812734082397,-0.0001748948393329,0.0005912445147668,0.2247191011235955,0.7331460674157303,0.5814606741573034
US7820624-B2,0.197230574499739,0.2848666736292494,0.1971173559648336,0.2854139767079365,0.99812734082397,0.0001132185349053,-0.0005473030786871,0.699438202247191,0.36704119850187267,0.5814606741573034
US7582613-B2,0.197230574499739,0.2848666736292494,0.1974613408681268,0.2855262108530692,0.99812734082397,-0.0002307663683878,-0.0006595372238197,0.16853932584269662,0.2556179775280899,0.5814606741573034
WO2003024480-A3,0.197230574499739,0.2848666736292494,0.1975392576175287,0.2854011326792105,0.99812734082397,-0.0003086831177896,-0.000534459049961,0.10767790262172285,0.4288389513108614,0.5814606741573034
WO2006063252-A3,0.197230574499739,0.2848666736292494,0.1973552705961994,0.2856512890269278,0.99812734082397,-0.0001246960964604,-0.0007846153976783,0.2940074906367041,0.21161048689138576,0.5814606741573034
US7557200-B2,0.197230574499739,0.2848666736292494,0.1971874926929854,0.2843044651191282,0.99812734082397,4.3081806753525465e-05,0.0005622085101211,0.5936329588014981,0.7209737827715356,0.5814606741573034
EP2947149-A1,0.197230574499739,0.2848666736292494,0.1967587784865725,0.2850248034454511,0.99812734082397,0.0004717960131664,-0.0001581298162017,0.9194756554307116,0.548689138576779,0.5814606741573034
US8362233-B2,0.197230574499739,0.2848666736292494,0.1972414842867419,0.2854458034555885,0.99812734082397,-1.0909787002993944e-05,-0.0005791298263391,0.46722846441947563,0.32865168539325845,0.5814606741573034
US8066984-B2,0.197230574499739,0.2848666736292494,0.197336217657089,0.2836093607654872,0.99812734082397,-0.00010564315735,0.0012573128637621,0.33146067415730335,0.8370786516853933,0.5814606741573034
US7572453-B2,0.197230574499739,0.2848666736292494,0.1973540647115003,0.2854011326792105,0.99812734082397,-0.0001234902117613,-0.000534459049961,0.29775280898876405,0.4288389513108614,0.5814606741573034
WO2011076391-A1,0.197230574499739,0.2848666736292494,0.1973293693828793,0.2807107011595107,0.99812734082397,-9.879488314032404e-05,0.0041559724697387,0.33614232209737827,0.9934456928838952,0.5814606741573034
US8298547-B2,0.197230574499739,0.2848666736292494,0.1984330828396051,0.2872681831157595,0.99250936329588,-0.0012025083398661,-0.00240150948651,0.020599250936329586,0.03277153558052434,0.04588014981273408
US9764036-B2,0.197230574499739,0.2848666736292494,0.1972931490573692,0.2856512890269278,0.99812734082397,-6.25745576302017e-05,-0.0007846153976783,0.35580524344569286,0.21161048689138576,0.5814606741573034
US8841433-B2,0.197230574499739,0.2848666736292494,0.1968602549856521,0.2854808550096435,0.99812734082397,0.0003703195140868,-0.000614181380394,0.8932584269662921,0.30430711610486894,0.5814606741573034
US8871230-B2,0.197230574499739,0.2848666736292494,0.1977352724284817,0.2828955421444906,0.9906367041198502,-0.0005046979287427,0.0019711314847588,0.04868913857677903,0.9194756554307116,0.03277153558052434
US6770479-B1,0.197230574499739,0.2848666736292494,0.1973392942386891,0.2854618323812301,0.99812734082397,-0.0001087197389501,-0.0005951587519806,0.3258426966292135,0.3136704119850187,0.5814606741573034
WO2003077729-A3,0.197230574499739,0.2848666736292494,0.1976899170172139,0.2860629142569283,0.99625468164794,-0.0004593425174749,-0.0011962406276788,0.06179775280898876,0.10486891385767791,0.11797752808988764
US6541010-B1,0.197230574499739,0.2848666736292494,0.1972680493844147,0.2857290151355934,0.99625468164794,-3.747488467570337e-05,-0.000862341506344,0.40823970037453183,0.16853932584269662,0.11797752808988764
US6589529-B1,0.197230574499739,0.2848666736292494,0.1973767155165366,0.2854011326792105,0.99812734082397,-0.0001461410167976,-0.000534459049961,0.2640449438202247,0.4288389513108614,0.5814606741573034
WO2008156778-A3,0.197230574499739,0.2848666736292494,0.1972323668706573,0.2848671222732692,0.99812734082397,-1.7923709183520486e-06,-4.4864401976818513e-07,0.49812734082397003,0.5861423220973783,0.5814606741573034
US10738306-B2,0.197230574499739,0.2848666736292494,0.1971595626730956,0.2824583676398169,0.99812734082397,7.101182664337458e-05,0.0024083059894325,0.6385767790262172,0.9588014981273408,0.5814606741573034
US6664066-B2,0.197230574499739,0.2848666736292494,0.1970512510527729,0.2851982680616871,0.99812734082397,0.000179323446966,-0.0003315944324376,0.7921348314606742,0.5168539325842697,0.5814606741573034
US9982257-B2,0.197230574499739,0.2848666736292494,0.1977131163074617,0.2872293855329928,0.99438202247191,-0.0004825418077227,-0.0023627119037433,0.052434456928838954,0.03745318352059925,0.06367041198501873
WO2015170287-A1,0.197230574499739,0.2848666736292494,0.197117336372388,0.2847985962989738,0.99812734082397,0.0001132381273509,6.807733027558438e-05,0.7144194756554307,0.5889513108614233,0.5814606741573034
US8101741-B2,0.197230574499739,0.2848666736292494,0.1977029227795211,0.2866016391425345,0.99438202247191,-0.000472348279782,-0.0017349655132851,0.054307116104868915,0.06367041198501873,0.06367041198501873
US7128911-B2,0.197230574499739,0.2848666736292494,0.1972834115530972,0.284144747443675,0.99812734082397,-5.283705335826228e-05,0.0007219261855744,0.3782771535580524,0.7621722846441947,0.5814606741573034
US7041474-B2,0.197230574499739,0.2848666736292494,0.1974649729082874,0.2839001945929066,0.99812734082397,-0.0002343984085484,0.0009664790363428,0.16666666666666666,0.8033707865168539,0.5814606741573034
US9023603-B2,0.197230574499739,0.2848666736292494,0.1970499061419565,0.285189315927265,0.99812734082397,0.0001806683577824,-0.0003226422980155,0.7940074906367042,0.5196629213483146,0.5814606741573034
US8551481-B2,0.197230574499739,0.2848666736292494,0.197369894331183,0.2854011326792105,0.99812734082397,-0.000139319831444,-0.000534459049961,0.2696629213483146,0.4288389513108614,0.5814606741573034
US9512073-B2,0.197230574499739,0.2848666736292494,0.1972227368606044,0.2843454133308082,0.99812734082397,7.837639134533614e-06,0.0005212602984412,0.5262172284644194,0.7134831460674157,0.5814606741573034
US7078218-B2,0.197230574499739,0.2848666736292494,0.197139528448002,0.2843535089371519,0.99812734082397,9.104605173695934e-05,0.0005131646920975,0.6591760299625468,0.7116104868913857,0.5814606741573034
WO2008052770-A3,0.197230574499739,0.2848666736292494,0.197098144172286,0.2854757742246652,0.99812734082397,0.0001324303274529,-0.0006091005954157,0.7453183520599251,0.30711610486891383,0.5814606741573034
US9433669-B2,0.197230574499739,0.2848666736292494,0.197122762970974,0.2852728704618709,0.99812734082397,0.0001078115287649,-0.0004061968326214,0.6853932584269663,0.5074906367041199,0.5814606741573034
US6699476-B1,0.197230574499739,0.2848666736292494,0.1970209680995397,0.2827232930048907,0.99812734082397,0.0002096064001992,0.0021433806243587,0.8164794007490637,0.9325842696629213,0.5814606741573034
US7935352-B2,0.197230574499739,0.2848666736292494,0.1975115058811826,0.2842754291144825,0.99812734082397,-0.0002809313814436,0.0005912445147668,0.13295880149812733,0.7331460674157303,0.5814606741573034
US10004797-B2,0.197230574499739,0.2848666736292494,0.1972406360962947,0.284708222516907,0.99812734082397,-1.0061596555754893e-05,0.0001584511123424,0.4812734082397004,0.6104868913857678,0.5814606741573034
WO2007095976-A2,0.197230574499739,0.2848666736292494,0.1968563174129452,0.2845487748063135,0.99812734082397,0.0003742570867937,0.0003178988229359,0.8951310861423221,0.653558052434457,0.5814606741573034
US6923969-B2,0.197230574499739,0.2848666736292494,0.1971567213574268,0.2854058292904818,0.99812734082397,7.385314231220241e-05,-0.0005391556612324,0.6432584269662921,0.3801498127340824,0.5814606741573034
US8506969-B2,0.197230574499739,0.2848666736292494,0.1975351230536398,0.2854011326792105,0.99812734082397,-0.0003045485539008,-0.000534459049961,0.11235955056179775,0.4288389513108614,0.5814606741573034
WO2021159985-A1,0.197230574499739,0.2848666736292494,0.1976342519303248,0.2859376009737203,0.99625468164794,-0.0004036774305858,-0.0010709273444708,0.06928838951310862,0.13202247191011235,0.11797752808988764
US7320793-B2,0.197230574499739,0.2848666736292494,0.1972881137400843,0.2855243899621845,0.99812734082397,-5.753924034535007e-05,-0.000657716332935,0.3651685393258427,0.26217228464419473,0.5814606741573034
US7232680-B2,0.197230574499739,0.2848666736292494,0.197252630802988,0.2838773854237559,0.99812734082397,-2.205630324908503e-05,0.0009892882054934,0.4363295880149813,0.8127340823970037,0.5814606741573034
US10080804-B2,0.197230574499739,0.2848666736292494,0.1973293693828793,0.2807107011595107,0.99812734082397,-9.879488314032404e-05,0.0041559724697387,0.33614232209737827,0.9934456928838952,0.5814606741573034
US6830748-B1,0.197230574499739,0.2848666736292494,0.1971130188403826,0.285298923063058,0.99625468164794,0.0001175556593563,-0.0004322494338085,0.7228464419475655,0.50187265917603,0.11797752808988764
US9295717-B2,0.197230574499739,0.2848666736292494,0.1974295543072247,0.2857138281138571,0.99812734082397,-0.0001989798074857,-0.0008471544846077,0.1947565543071161,0.17322097378277154,0.5814606741573034
US6893643-B2,0.197230574499739,0.2848666736292494,0.1974931642536612,0.2857584988902352,0.99812734082397,-0.0002625897539222,-0.0008918252609857,0.15168539325842698,0.16385767790262173,0.5814606741573034
EP1685844-B1,0.197230574499739,0.2848666736292494,0.197243121655425,0.2854324022226752,0.99812734082397,-1.2547155686049027e-05,-0.0005657285934257,0.46254681647940077,0.3352059925093633,0.5814606741573034
US6521235-B2,0.197230574499739,0.2848666736292494,0.1971883444261222,0.2843637400219257,0.99812734082397,4.223007361678355e-05,0.0005029336073236,0.5917602996254682,0.704119850187266,0.5814606741573034
EP1905844-A2,0.197230574499739,0.2848666736292494,0.1959860765512153,0.2839340909736803,0.99625468164794,0.0012444979485236,0.0009325826555691,0.9737827715355806,0.795880149812734,0.11797752808988764
US8852927-B2,0.197230574499739,0.2848666736292494,0.1972719343923098,0.2863736696273571,0.99812734082397,-4.135989257086914e-05,-0.0015069959981077,0.3970037453183521,0.08333333333333333,0.5814606741573034
EP974660-A1,0.197230574499739,0.2848666736292494,0.1971863647278917,0.2866649095527434,0.99812734082397,4.420977184727004e-05,-0.0017982359234939,0.599250936329588,0.05805243445692884,0.5814606741573034
US9402887-B2,0.197230574499739,0.2848666736292494,0.1971630786265472,0.2855001852703097,0.99812734082397,6.74958731917974e-05,-0.0006335116410602,0.6310861423220974,0.28277153558052437,0.5814606741573034
US10273269-B2,0.197230574499739,0.2848666736292494,0.196872769469559,0.283503616838947,0.99812734082397,0.0003578050301799,0.0013630567903024,0.8820224719101124,0.8595505617977528,0.5814606741573034
WO2005025614-A3,0.197230574499739,0.2848666736292494,0.1974842357860334,0.2856512890269279,0.99812734082397,-0.0002536612862944,-0.0007846153976784,0.15355805243445692,0.20224719101123595,0.5814606741573034
US6852522-B1,0.197230574499739,0.2848666736292494,0.1971949322245394,0.2837389736999783,0.99812734082397,3.5642275199587736e-05,0.001127699929271,0.5749063670411985,0.8239700374531835,0.5814606741573034
US7611712-B2,0.197230574499739,0.2848666736292494,0.1974360478426863,0.2854011326792105,0.99812734082397,-0.0002054733429473,-0.000534459049961,0.19288389513108614,0.4288389513108614,0.5814606741573034
US10434158-B2,0.197230574499739,0.2848666736292494,0.1965637773790533,0.2828026829769586,0.99812734082397,0.0006667971206856,0.0020639906522908,0.947565543071161,0.9288389513108615,0.5814606741573034
US7588767-B2,0.197230574499739,0.2848666736292494,0.1973087306104597,0.2837834414273728,0.99812734082397,-7.815611072078954e-05,0.0010832322018766,0.3464419475655431,0.8202247191011236,0.5814606741573034
US8057806-B2,0.197230574499739,0.2848666736292494,0.1972206114031895,0.2843537506080907,0.99812734082397,9.963096549409078e-06,0.0005129230211586,0.5355805243445693,0.7088014981273408,0.5814606741573034
US8450298-B2,0.197230574499739,0.2848666736292494,0.1957427955121952,0.2851568079193654,0.99625468164794,0.0014877789875437,-0.0002901342901159,0.9812734082397003,0.5262172284644194,0.11797752808988764
EP1903054-A2,0.197230574499739,0.2848666736292494,0.1972463210763764,0.285503469366913,0.99812734082397,-1.5746576637443166e-05,-0.0006367957376636,0.45786516853932585,0.27808988764044945,0.5814606741573034
WO2006029223-A3,0.197230574499739,0.2848666736292494,0.1971976666723215,0.2854834301714604,0.99812734082397,3.290782741741105e-05,-0.0006167565422109,0.5674157303370787,0.301498127340824,0.5814606741573034
US2011293703-A1,0.197230574499739,0.2848666736292494,0.1972574154896345,0.285459204688502,0.99812734082397,-2.68409898954991e-05,-0.0005925310592525,0.4307116104868914,0.31647940074906367,0.5814606741573034
EP2055312-A1,0.197230574499739,0.2848666736292494,0.1971373589320503,0.2841626157542262,0.99812734082397,9.321556768868144e-05,0.0007040578750232,0.6685393258426966,0.7574906367041199,0.5814606741573034
US6921535-B2,0.197230574499739,0.2848666736292494,0.1971034858833219,0.2848723519277362,0.99812734082397,0.000127088616417,-5.678298486744282e-06,0.7322097378277154,0.5842696629213483,0.5814606741573034
US6268199-B1,0.197230574499739,0.2848666736292494,0.197401480915194,0.2806244773805214,0.99625468164794,-0.000170906415455,0.004242196248728,0.2303370786516854,0.99812734082397,0.11797752808988764
US11406703-B2,0.197230574499739,0.2848666736292494,0.1968543133856344,0.2847432986933192,0.99812734082397,0.0003762611141045,0.0001233749359302,0.898876404494382,0.6039325842696629,0.5814606741573034
US8846348-B2,0.197230574499739,0.2848666736292494,0.1981074755417838,0.2853252685500673,0.9887640449438202,-0.0008769010420448,-0.0004585949208178,0.031835205992509365,0.49250936329588013,0.025280898876404494
US7442379-B2,0.197230574499739,0.2848666736292494,0.1971212618294864,0.283642406802662,0.99812734082397,0.0001093126702525,0.0012242668265874,0.6910112359550562,0.8314606741573034,0.5814606741573034
US6033886-A,0.197230574499739,0.2848666736292494,0.1966812681147993,0.2784536491229397,0.9550561797752808,0.0005493063849396,0.0064130245063097,0.9269662921348315,1.0,0.00749063670411985
WO2005047458-A3,0.197230574499739,0.2848666736292494,0.1973944203740251,0.2843834511737241,0.99812734082397,-0.0001638458742861,0.0004832224555252,0.24157303370786518,0.702247191011236,0.5814606741573034
US8529906-B2,0.197230574499739,0.2848666736292494,0.1966787616784461,0.2865954957105623,0.99625468164794,0.0005518128212928,-0.0017288220813129,0.9288389513108615,0.06554307116104868,0.11797752808988764
US10272150-B2,0.197230574499739,0.2848666736292494,0.1968229318853355,0.2856268948594731,0.99812734082397,0.0004076426144034,-0.0007602212302236,0.9044943820224719,0.2209737827715356,0.5814606741573034
US6783939-B2,0.197230574499739,0.2848666736292494,0.1971612592692924,0.2835158800846344,0.99812734082397,6.93152304465372e-05,0.001350793544615,0.6348314606741573,0.8576779026217228,0.5814606741573034
US6689367-B1,0.197230574499739,0.2848666736292494,0.1971066654573809,0.2850073896703145,0.99812734082397,0.000123909042358,-0.000140716041065,0.7247191011235955,0.5561797752808989,0.5814606741573034
US8552165-B2,0.197230574499739,0.2848666736292494,0.198890137780797,0.2884194514861474,0.9887640449438202,-0.001659563281058,-0.003552777856898,0.009363295880149813,0.0149812734082397,0.025280898876404494
WO2003059381-A3,0.197230574499739,0.2848666736292494,0.1970128948962252,0.2854637157370871,0.99812734082397,0.0002176796035137,-0.0005970421078376,0.8258426966292135,0.31086142322097376,0.5814606741573034
US6573090-B1,0.197230574499739,0.2848666736292494,0.1974044125213727,0.2855982255592302,0.99812734082397,-0.0001738380216337,-0.0007315519299807,0.22846441947565543,0.22846441947565543,0.5814606741573034
US10047375-B2,0.197230574499739,0.2848666736292494,0.1972091847404142,0.2841742908048075,0.99812734082397,2.138975932475251e-05,0.0006923828244418,0.5514981273408239,0.7509363295880149,0.5814606741573034
WO2006116458-A2,0.197230574499739,0.2848666736292494,0.1971919907634207,0.2870249491808592,0.99438202247191,3.8583736318292816e-05,-0.0021582755516097,0.5823970037453183,0.0449438202247191,0.06367041198501873
US6391632-B1,0.197230574499739,0.2848666736292494,0.1972234205019093,0.2841031288974324,0.99812734082397,7.153997829661973e-06,0.000763544731817,0.5243445692883895,0.7752808988764045,0.5814606741573034
US7229624-B2,0.197230574499739,0.2848666736292494,0.1972413468264562,0.2841626157542262,0.99812734082397,-1.077232671722883e-05,0.0007040578750232,0.4700374531835206,0.7574906367041199,0.5814606741573034
US9254318-B2,0.197230574499739,0.2848666736292494,0.1971805364548075,0.2832289358650219,0.99812734082397,5.003804493142194e-05,0.0016377377642275,0.6104868913857678,0.8913857677902621,0.5814606741573034
WO2007126810-A3,0.197230574499739,0.2848666736292494,0.1972241380434299,0.2849870322732673,0.99812734082397,6.436456309044658e-06,-0.0001203586440178,0.5168539325842697,0.5617977528089888,0.5814606741573034
WO2003043587-A3,0.197230574499739,0.2848666736292494,0.1971477764174977,0.2854836018048315,0.99812734082397,8.279808224123664e-05,-0.0006169281755821,0.648876404494382,0.29775280898876405,0.5814606741573034
US6900302-B2,0.197230574499739,0.2848666736292494,0.1971173559648336,0.2854139767079365,0.99812734082397,0.0001132185349053,-0.0005473030786871,0.699438202247191,0.36704119850187267,0.5814606741573034
US6156558-A,0.197230574499739,0.2848666736292494,0.1969702481897818,0.2825485005201189,0.99812734082397,0.0002603263099571,0.0023181731091305,0.8520599250936329,0.951310861423221,0.5814606741573034
US7704720-B2,0.197230574499739,0.2848666736292494,0.1969258504941234,0.2854284904491823,0.99812734082397,0.0003047240056155,-0.0005618168199328,0.8595505617977528,0.3408239700374532,0.5814606741573034
US9868691-B2,0.197230574499739,0.2848666736292494,0.1966385888530221,0.2848974634265533,0.99812734082397,0.0005919856467168,-3.078979730386511e-05,0.9419475655430711,0.5767790262172284,0.5814606741573034
WO2016116905-A1,0.197230574499739,0.2848666736292494,0.197117336372388,0.2847985962989738,0.99812734082397,0.0001132381273509,6.807733027558438e-05,0.7144194756554307,0.5889513108614233,0.5814606741573034
US6500419-B1,0.197230574499739,0.2848666736292494,0.1942348427522061,0.2840461298186451,0.99812734082397,0.0029957317475328,0.0008205438106043,0.9962546816479401,0.7865168539325843,0.5814606741573034
US7704509-B2,0.197230574499739,0.2848666736292494,0.1970649399677718,0.2853168309063534,0.99812734082397,0.0001656345319671,-0.0004501572771039,0.7808988764044944,0.49812734082397003,0.5814606741573034
EP1526185-A1,0.197230574499739,0.2848666736292494,0.1973432709375697,0.2832844823918284,0.99812734082397,-0.0001126964378307,0.001582191237421,0.31647940074906367,0.8857677902621723,0.5814606741573034
