SourcePatent,CitedPatent
US10307541-B2,WO2010139645-A1
CN105102019-B,CN1780652-A
CN105102019-B,CN101184519-A
CN105102019-B,CN101262899-A
CN105102019-B,CN102014991-A
CN105102019-B,CN102458535-A
EP2983740-B1,US20090137964-A1
CN105102017-A,CN101115520-A
CN105102017-A,CN101262899-A
CN105102017-A,WO2012062912-A1
US2016045665-A1,US5226895-A
US2016045665-A1,US20080287883-A1
US2016045665-A1,US20090299297-A1
CN105102017-B,CN101115520-A
CN105102017-B,CN101262899-A
CN105102017-B,WO2012062912-A1
US10632262-B2,US5226895-A
US10632262-B2,US20080287883-A1
US10632262-B2,US20090299297-A1
US10632262-B2,US20100324494-A1
US10632262-B2,CN101115520-B
US10632262-B2,CN101262899-B
US10632262-B2,US20080306445-A1
US10632262-B2,US20090137964-A1
US10632262-B2,US20110054412-A1
US10632262-B2,WO2004078239-A1
US10632262-B2,WO2006084876-A1
US10632262-B2,WO2007030957-A1
US10632262-B2,WO2009132778-A1
US10632262-B2,WO2010139645-A1
US10632262-B2,WO2012062912-A1
EP2983735-B1,US20080306445-A1
EP2983735-B1,US20090137964-A1
EP2983735-B1,US20110054412-A1
EP2983735-B1,WO2004078239-A1
EP2983735-B1,WO2009132778-A1
EP2983735-B1,WO2010139645-A1
CN105102020-A,CN1780652-A
CN105102020-A,CN101094701-A
CN105102020-A,CN101262899-A
CN105102020-A,CN102014991-A
CN105102020-A,WO2006079481-A1
US2016067415-A1,US20060153693-A1
US2016067415-A1,US20120245532-A1
US10124118-B2,US20060153693-A1
US10124118-B2,US20110054412-A1
US10124118-B2,US20120245532-A1
US10124118-B2,US20080306445-A1
US10124118-B2,US20110283997-A1
US10124118-B2,WO2004020028-A1
US10124118-B2,WO2004078239-A1
US10124118-B2,WO2006079481-A1
CN105102020-B,CN1780652-A
CN105102020-B,CN101094701-A
CN105102020-B,CN101262899-A
CN105102020-B,CN102014991-A
CN105102020-B,WO2006079481-A1
EP2983739-B1,US20060153693-A1
EP2983739-B1,US20110054412-A1
CN105102037-A,CN101321550-A
CN105102037-A,CN102083489-A
CN105102037-A,US20040210199-A1
US2016058949-A1,US20090275916-A1
US2022184316-A1,US20100324527-A1
US2022184316-A1,US20150065963-A1
US12064607-B2,US20100324527-A1
US12064607-B2,US20150065963-A1
US12064607-B2,US11291774-B2
US12064607-B2,CN101321550-B
US12064607-B2,CN102083498-B
US12064607-B2,JP2005508205-W
US12064607-B2,JP2011519600-W
US12064607-B2,JP2013506447-W
US12064607-B2,US20040210199-A1
US12064607-B2,US20080033369-A1
US12064607-B2,US20080147005-A1
US12064607-B2,US20090275916-A1
US12064607-B2,US20110054412-A1
US12064607-B2,WO2006126902-A1
US12064607-B2,WO2007017052-A1
US12064607-B2,WO2007063342-A1
US12064607-B2,WO2009135881-A1
US12064607-B2,WO2011114122-A1
US12064607-B2,WO2012154110-A1
US12064607-B2,WO2002092153-A3
WO2014166497-A3,US5328899-A
WO2014166497-A3,WO1997046579-A1
WO2014166497-A3,WO2004009628-A1
WO2014166497-A3,WO2003026591-A2
WO2014166497-A3,WO2004056314-A2
US10017554-B2,US5026685-A
US10017554-B2,US5328899-A
US10017554-B2,US20100168215-A1
US10017554-B2,US6426330-B1
US10017554-B2,WO1997046579-A1
US10017554-B2,WO2004009628-A1
US10017554-B2,WO2003026591-A2
US10017554-B2,WO2004056314-A2
EP2983690-B1,US5026685-A
EP2983690-B1,US5328899-A
EP2983690-B1,US20100168215-A1
EP2983690-B1,US6426330-B1
EP2983690-B1,WO2004009628-A1
EP2983690-B1,WO2007019860-A3
CN105102032-A,CN101084028-A
CN105102032-A,CN104271185-A
CN105102032-A,US20100274198-A1
CN105102032-A,US6228067-B1
US2016051770-A1,US20040267207-A1
US2016051770-A1,US20080188797-A1
US2016051770-A1,US20100274198-A1
US2016051770-A1,US20110077588-A1
US2016051770-A1,US20120277683-A1
US2016051770-A1,US20150224266-A1
US10238808-B2,EP1819382-B1
US10238808-B2,US20040267207-A1
US10238808-B2,US20080188797-A1
US10238808-B2,US20100274198-A1
US10238808-B2,US20110077588-A1
US10238808-B2,US20120277683-A1
US10238808-B2,US20150038915-A1
US10238808-B2,US20150224266-A1
US10238808-B2,EP1804858-A1
US10238808-B2,US20090264828-A1
US10238808-B2,US20120078194-A1
US10238808-B2,WO2004078241-A1
US10238808-B2,WO2006045528-A1
US10238808-B2,WO2008145171-A1
US10238808-B2,WO2008148864-A1
US10238808-B2,WO2010020311-A1
US10238808-B2,WO2010103316-A1
US10238808-B2,WO2012049138-A1
US10238808-B2,WO2012049139-A1
US10238808-B2,WO2013110538-A1
US10238808-B2,WO2011045611-A2
US10238808-B2,WO2012003516-A2
EP2983755-B1,EP1804858-B1
EP2983755-B1,US20090264828-A1
EP2983755-B1,WO2004078241-A1
EP2983755-B1,WO2006045528-A1
EP2983755-B1,WO2008145171-A1
EP2983755-B1,WO2010020311-A1
EP2983755-B1,WO2012049138-A1
EP2983755-B1,WO2012049139-A1
CN105102032-B,CN101084028-A
CN105102032-B,CN104271185-A
CN105102032-B,US20100274198-A1
CN105102032-B,US6228067-B1
CN105102036-A,CN1780653-A
CN105102036-A,CN101184519-A
CN105102036-A,CN102292120-A
CN105102036-A,CN102740910-A
CN105102036-A,US20100274198-A1
CN105102036-A,WO2012049138-A1
US2016051769-A1,US20040267207-A1
US2016051769-A1,US20100274198-A1
US2016051769-A1,US20110077588-A1
US2016051769-A1,US20120277683-A1
US2016051769-A1,US20150038915-A1
US2016051769-A1,US20150224266-A1
CN105102036-B,CN1780653-A
CN105102036-B,CN101184519-A
CN105102036-B,CN102292120-A
CN105102036-B,CN102740910-A
CN105102036-B,US20100274198-A1
CN105102036-B,WO2012049138-A1
EP2983767-B1,EP1804858-B1
EP2983767-B1,US20040267207-A1
EP2983767-B1,WO2004078241-A1
EP2983767-B1,WO2008145171-A1
EP2983767-B1,WO2010020311-A1
US10688248-B2,US20040267207-A1
US10688248-B2,US20100274198-A1
US10688248-B2,US20110077588-A1
US10688248-B2,US20120277683-A1
US10688248-B2,US20150038915-A1
US10688248-B2,US20150224266-A1
US10688248-B2,CN1780653-A
US10688248-B2,CN101184519-B
US10688248-B2,EP1804858-A1
US10688248-B2,RU2091087-C1
US10688248-B2,US5626566-A
US10688248-B2,US20090137964-A1
US10688248-B2,US20090264828-A1
US10688248-B2,WO2004078241-A1
US10688248-B2,WO2007063342-A1
US10688248-B2,WO2008145171-A1
US10688248-B2,WO2010020311-A1
US10688248-B2,WO2012049138-A1
US10688248-B2,WO2012049139-A1
US10688248-B2,WO2004078242-A3
US10688248-B2,WO2012140097-A3
CN105102039-A,CN102292120-A
CN105102039-A,CN102325559-A
CN105102039-A,CN102548601-A
CN105102039-A,TW201302260-A
CN105102039-A,US20030160072-A1
CN105102039-A,WO2004078241-A1
CN105102039-A,WO2011068531-A1
US2016067418-A1,US20030160072-A1
US2016067418-A1,US20120283647-A1
US2016067418-A1,US20150352288-A1
EP2983759-B1,US20020007154-A1
EP2983759-B1,US20030160072-A1
EP2983759-B1,WO2002076539-A1
EP2983759-B1,WO2004078241-A1
EP2983759-B1,WO2011039207-A1
EP2983759-B1,WO2011068531-A1
US9956350-B2,US20030160072-A1
US9956350-B2,US20040092877-A1
US9956350-B2,US20040176729-A1
US9956350-B2,US20120283647-A1
US9956350-B2,US20130267908-A1
US9956350-B2,US20150352288-A1
US9956350-B2,US20020007154-A1
US9956350-B2,WO2002076539-A1
US9956350-B2,WO2004078241-A1
US9956350-B2,WO2011039207-A1
US9956350-B2,WO2011068531-A1
CN105102039-B,CN102292120-A
CN105102039-B,CN102325559-A
CN105102039-B,CN102548601-A
CN105102039-B,TW201302260-A1
CN105102039-B,US20030160072-A1
CN105102039-B,WO2004078241-A1
CN105102039-B,WO2011068531-A1
CN105102030-A,US20040210199-A1
CN105102030-A,US20070129687-A1
CN105102030-A,US20100168677-A1
US2016074588-A1,US20040267207-A1
US2016074588-A1,US20070129687-A1
US2016074588-A1,US20120101452-A1
US2016074588-A1,US20120277683-A1
US2016074588-A1,US20130211341-A1
US10130772-B2,US20040267207-A1
US10130772-B2,US20070129687-A1
US10130772-B2,US20100036320-A1
US10130772-B2,US20120101452-A1
US10130772-B2,US20120277683-A1
US10130772-B2,US20130211341-A1
US10130772-B2,WO2011039206-A2
US10130772-B2,EP1804858-A1
US10130772-B2,JP2005508205-W
US10130772-B2,JP2013511300-W
US10130772-B2,US20040210199-A1
US10130772-B2,US20100168677-A1
US10130772-B2,US20110092905-A1
US10130772-B2,US20130046249-A1
US10130772-B2,US8096978-B2
US10130772-B2,WO2004078241-A1
US10130772-B2,WO2007063342-A1
US10130772-B2,WO2008145171-A1
US10130772-B2,WO2011060785-A1
US10130772-B2,WO2011114122-A1
US10130772-B2,WO2012049138-A1
US10130772-B2,WO2012049139-A1
US10130772-B2,WO2002092153-A3
WO2014168874-A3,WO2014012051-A1
WO2014168874-A3,WO2012159754-A2
CN105377292-A,US20090186042-A1
CN105377292-A,US20110293637-A1
CN105377292-A,WO2012159754-A2
US2016101170-A1,US8796414-B2
US2016101170-A1,US9115402-B2
US2021220455-A1,US20110318380-A1
CN105102026-A,CN102458529-A
CN105102026-A,CN102458534-A
CN105102026-A,CN102548600-A
CN105102026-A,CN102548601-A
CN105102026-A,CN102753214-A
CN105102026-A,US20100137791-A1
CN105102026-A,WO2012118687-A1
US2016067411-A1,US20020120235-A1
US2016067411-A1,US20090012479-A1
US2016067411-A1,US20120289908-A1
US2016067411-A1,US20150065963-A1
US10478564-B2,US20020120235-A1
US10478564-B2,US20090012479-A1
US10478564-B2,US20120289908-A1
US10478564-B2,US20150065963-A1
US10478564-B2,CN102458529-B
US10478564-B2,CN102458534-B
US10478564-B2,CN102548600-B
US10478564-B2,CN102548601-B
US10478564-B2,CN102753214-B
US10478564-B2,US20100137791-A1
US10478564-B2,US20110054412-A1
US10478564-B2,US20120283655-A1
US10478564-B2,WO2004078241-A1
US10478564-B2,WO2006079481-A1
US10478564-B2,WO2010139631-A1
US10478564-B2,WO2010139643-A1
US10478564-B2,WO2011039207-A1
US10478564-B2,WO2011068531-A1
US10478564-B2,WO2012118687-A1
US10478564-B2,WO2010070038-A2
US10478564-B2,WO2011039205-A2
US10478564-B2,WO2011039208-A2
CN105102026-B,CN102458529-A
CN105102026-B,CN102458534-A
CN105102026-B,CN102548600-A
CN105102026-B,CN102548601-A
CN105102026-B,CN102753214-A
CN105102026-B,US20100137791-A1
CN105102026-B,WO2012118687-A1
EP2983749-B1,US20120283655-A1
EP2983749-B1,WO2004078241-A1
EP2983749-B1,WO2006079481-A1
EP2983749-B1,WO2011068531-A1
EP2983749-B1,WO2012118687-A1
US9562074-B2,US5712366-A
US9562074-B2,WO2011046521-A1
US9562074-B2,WO2013052015-A1
EP2984102-B1,GB1306634-A
EP2984102-B1,US5712366-A
EP2984102-B1,WO1999011774-A1
EP2984102-B1,WO2001021646-A1
EP2984102-B1,WO2004022584-A1
EP2984102-B1,WO2011046521-A1
EP2984102-B1,WO2013052015-A1
US11534417-B2,US20110027317-A1
US11534417-B2,US20110104130-A1
US11534417-B2,US20110123485-A1
US11534417-B2,US20140199279-A1
WO2014160088-A3,US5650391-A
WO2014160088-A3,US20070224198-A1
WO2014160088-A3,US20090104209-A1
WO2014160088-A3,US20100279928-A1
WO2014160088-A3,US20110033465-A1
WO2014160088-A3,US20110212105-A1
WO2014160088-A3,US20120207709-A1
WO2014160088-A3,US20120251444-A1
WO2014160088-A3,WO2011103516-A2
WO2014160088-A3,WO2011159769-A2
US2016024223-A1,US20110189084-A1
US10442868-B2,US20110189084-A1
US10442868-B2,WO2008036682-A2
US10442868-B2,US5650391-A
US10442868-B2,US20070224198-A1
US10442868-B2,US20090104209-A1
US10442868-B2,US20100279928-A1
US10442868-B2,US20110033465-A1
US10442868-B2,US20110212105-A1
US10442868-B2,US20120207709-A1
US10442868-B2,US20120251444-A1
US10442868-B2,WO2011103516-A2
US10442868-B2,WO2011159769-A3
US2016024547-A1,US20160040154-A1
EP2971033-A4,WO2014152030-A1
EP2971033-A4,WO2007120863-A2
EP2971033-A4,WO2008083949-A2
EP2971033-A4,WO2009149253-A2
EP2971033-A4,WO2014113089-A2
EP3578663-A1,US20040259097-A1
EP3578663-A1,WO2008039669-A1
EP3578663-A1,WO2014152030-A1
EP3578663-A1,WO2007120863-A2
EP3578663-A1,WO2008083949-A2
EP3578663-A1,WO2009149253-A2
EP3578663-A1,WO2014028429-A2
EP3578663-A1,WO2014113089-A2
EP3578663-A1,US4966891-A
EP3578663-A1,US20050059005-A1
EP3578663-A1,US20050261218-A1
EP3578663-A1,US20070117112-A1
EP3578663-A1,US20100120024-A1
EP3578663-A1,US20100255574-A1
EP3578663-A1,US20190185529-A1
EP3578663-A1,US20190290742-A1
EP3578663-A1,US8101385-B2
EP3578663-A1,US8217147-B2
EP3578663-A1,WO2012129648-A1
EP3578663-A1,WO2004041203-A2
EP3578663-A1,WO2008078180-A2
US2016067331-A1,US20030125518-A1
US2016067331-A1,US20070009986-A1
US2016067331-A1,US6803044-B1
US2016067331-A1,WO2001077157-A2
WO2014160377-A1,US20060178339-A1
WO2014160377-A1,US20070224241-A1
WO2014160377-A1,US20070248674-A1
WO2014160377-A1,US20100196481-A1
WO2014160377-A1,US20110033540-A1
WO2014160377-A1,US20120226211-A1
WO2014145287-A3,US20080050401-A1
WO2014145287-A3,US20090324640-A1
WO2014145287-A3,US20100158939-A1
WO2014145287-A3,US20100285592-A1
WO2014145287-A3,US20120207786-A1
US2016030547-A1,US20080026008-A1
US2016030547-A1,US20100285592-A1
US2016030547-A1,US6171855-B1
US10080794-B2,US20080026008-A1
US10080794-B2,US20100285592-A1
US10080794-B2,US6171855-B1
US10080794-B2,US20080050401-A1
US10080794-B2,US20090324640-A1
US10080794-B2,US20100158939-A1
US10080794-B2,US20120207786-A1
US10080794-B2,WO2014145287-A2
WO2014151381-A1,US20120177695-A1
WO2014151381-A1,WO2012061377-A1
WO2014151381-A1,WO2009009563-A2
CN105025928-A,WO1999036357-A1
CN105025928-A,WO2012061377-A1
US9603801-B2,US20130115186-A1
US9603801-B2,US20140065221-A1
US9603801-B2,US20140271764-A1
US9603801-B2,US7375168-B2
US9603801-B2,US7563451-B2
US9603801-B2,EP178769-A
US9603801-B2,EP1776949-A2
US9603801-B2,JP59101145-A1
US9603801-B2,JP59131346-A1
US9603801-B2,JP2007091716-A1
US9603801-B2,US3832458-A
US9603801-B2,US3919060-A
US9603801-B2,US3919723-A
US9603801-B2,US4036979-A
US9603801-B2,US4608048-A
US9603801-B2,US4772203-A
US9603801-B2,US4793825-A
US9603801-B2,US5057082-A
US9603801-B2,US5370630-A
US9603801-B2,US5591453-A
US9603801-B2,US5665114-A
US9603801-B2,US5665428-A
US9603801-B2,US5792099-A
US9603801-B2,US5797898-A
US9603801-B2,US5807574-A
US9603801-B2,US5874109-A
US9603801-B2,US5922299-A
US9603801-B2,US6060036-A
US9603801-B2,US6086908-A
US9603801-B2,US20020034646-A1
US9603801-B2,US20040052867-A1
US9603801-B2,US20040166140-A1
US9603801-B2,US20060067979-A1
US9603801-B2,US20070042046-A1
US9603801-B2,US20070071787-A1
US9603801-B2,US20080057101-A1
US9603801-B2,US20090137688-A1
US9603801-B2,US20090208556-A1
US9603801-B2,US20100278931-A1
US9603801-B2,US20110052657-A1
US9603801-B2,US20110052659-A1
US9603801-B2,US20110182967-A1
US9603801-B2,US20110217353-A1
US9603801-B2,US20110217354-A1
US9603801-B2,US20110236493-A1
US9603801-B2,US20120177695-A1
US9603801-B2,US6238705-B1
US9603801-B2,US6322895-B1
US9603801-B2,US6521284-B1
US9603801-B2,US6696258-B1
US9603801-B2,US6770480-B1
US9603801-B2,US7763277-B1
US9603801-B2,US6666214-B2
US9603801-B2,US6929950-B2
US9603801-B2,US7090681-B2
US9603801-B2,US7332339-B2
US9603801-B2,US7433811-B2
US9603801-B2,US7585521-B2
US9603801-B2,US7713778-B2
US9603801-B2,US8097236-B2
US9603801-B2,US8128912-B2
US9603801-B2,US8147864-B2
US9603801-B2,US8313761-B2
US9603801-B2,WO1990011070-A
US9603801-B2,WO1992005777-A
US9603801-B2,WO1994021314-A1
US9603801-B2,WO1997006101-A1
US9603801-B2,WO1997032570-A1
US9603801-B2,WO1999053898-A1
US9603801-B2,WO2000005339-A1
US9603801-B2,WO2000038655-A1
US9603801-B2,WO2001028529-A1
US9603801-B2,WO2001032760-A1
US9603801-B2,WO2001062232-A1
US9603801-B2,WO2002096389-A1
US9603801-B2,WO2005051358-A1
US9603801-B2,WO2006037160-A1
US9603801-B2,WO2010038068-A1
US9603801-B2,WO2010090596-A1
US9603801-B2,WO2012061377-A1
US9603801-B2,WO1998000107-A2
US9603801-B2,WO1999039746-A2
US9603801-B2,WO2004071949-A2
US9603801-B2,WO2006050221-A2
US9603801-B2,WO2007106868-A2
US9603801-B2,WO2007115261-A2
US9603801-B2,WO2009009563-A2
US9603801-B2,WO2010096733-A2
US9603801-B2,WO2010129545-A2
US9603801-B2,WO2012088306-A2
RU2705986-C2,RU2233105-C2
RU2705986-C2,US20120177695-A1
WO2014145968-A3,US20050260166-A1
WO2014145968-A3,US20060094055-A1
WO2014145968-A3,US20120045471-A1
CN105229021-A,CN1813061-A
CN105229021-A,CN102443602-A
CN105229021-A,CN102559666-A
CN105229021-A,US20060094055-A1
CN105229021-A,WO2004035796-A1
US2017028051-A1,US7211378-B2
US10034929-B2,US7211378-B2
US10034929-B2,US20050260166-A1
US10034929-B2,US20060094055-A1
US10034929-B2,US20120045471-A1
WO2014159822-A3,US5824307-A
WO2014159822-A3,US20030091584-A1
WO2014159822-A3,US7635568-B2
WO2014159822-A3,WO2001051673-A1
CN105050622-A,CN102850454-A
CN105050622-A,US5824307-A
CN105050622-A,US20030091584-A1
CN105050622-A,US7635568-B2
US9447173-B2,EP854730-A1
US9447173-B2,EP2341075-A1
US9447173-B2,US5811524-A
US9447173-B2,US5824307-A
US9447173-B2,US5840298-A
US9447173-B2,US20030091584-A1
US9447173-B2,US20100040606-A1
US9447173-B2,US20100266614-A1
US9447173-B2,US20130034564-A1
US9447173-B2,US20140037648-A1
US9447173-B2,US20140044719-A1
US9447173-B2,US6413771-B1
US9447173-B2,US6537809-B2
US9447173-B2,US6656467-B2
US9447173-B2,US7635568-B2
US9447173-B2,US7740851-B2
US9447173-B2,US8562996-B2
US9447173-B2,WO2001051673-A1
US9447173-B2,WO2014121021-A1
US9447173-B2,WO2015010792-A1
US9447173-B2,WO2014159822-A2
EP2968534-B1,EP689454-B1
EP2968534-B1,US5534411-A
EP2968534-B1,US5762905-A
EP2968534-B1,US5811524-A
EP2968534-B1,US5824307-A
EP2968534-B1,US20030091584-A1
EP2968534-B1,US20040101920-A1
EP2968534-B1,US20070280945-A1
EP2968534-B1,US20100015596-A1
EP2968534-B1,US20100331527-A1
EP2968534-B1,US20110311515-A1
EP2968534-B1,US20120128669-A1
EP2968534-B1,US13022759-B
EP2968534-B1,US6413771-B1
EP2968534-B1,US7229619-B1
EP2968534-B1,US6537809-B2
EP2968534-B1,US6565849-B2
EP2968534-B1,US6596541-B2
EP2968534-B1,US6656467-B2
EP2968534-B1,US6818216-B2
EP2968534-B1,US6835372-B2
EP2968534-B1,US6855493-B2
EP2968534-B1,US7070786-B2
EP2968534-B1,US7083784-B2
EP2968534-B1,US7208162-B2
EP2968534-B1,US7323172-B2
EP2968534-B1,US7364742-B2
EP2968534-B1,US7425618-B2
EP2968534-B1,US7482024-B2
EP2968534-B1,US7488477-B2
EP2968534-B1,US7553489-B2
EP2968534-B1,US7582297-B2
EP2968534-B1,US7635568-B2
EP2968534-B1,US7658921-B2
EP2968534-B1,US7670600-B2
EP2968534-B1,US7691603-B2
EP2968534-B1,US7700720-B2
EP2968534-B1,US7700735-B2
EP2968534-B1,US7704505-B2
EP2968534-B1,US7740851-B2
EP2968534-B1,US7786273-B2
EP2968534-B1,US7867497-B2
EP2968534-B1,US7879329-B2
EP2968534-B1,US8562996-B2
EP2968534-B1,US8568726-B2
EP2968534-B1,WO2009088159-A1
EP2968534-B1,WO2005103081-A3
EP2968534-B1,WO2001051673-A8
CN105025964-A,CN101616705-A
CN105025964-A,CN102630172-A
CN105025964-A,CN102753227-A
CN105025964-A,US20070142789-A1
CN105025964-A,WO2012045793-A1
CN105025964-A,WO2003020347-A3
US2016008550-A1,US20070142789-A1
US2016008550-A1,US20100094205-A1
US2016008550-A1,US20120289907-A1
US10117998-B2,US20070142789-A1
US10117998-B2,US20100094205-A1
US10117998-B2,US20120289907-A1
US10117998-B2,CN101616705-B
US10117998-B2,CN102630172-B
US10117998-B2,CN102753227-B
US10117998-B2,EP937471-A2
US10117998-B2,EP937476-A2
US10117998-B2,JP2010509956-A
US10117998-B2,JP2004535255-W
US10117998-B2,RU2270698-C2
US10117998-B2,TW555575-A
US10117998-B2,TW322017-B1
US10117998-B2,US533575-A
US10117998-B2,US5226895-A
US10117998-B2,US5279586-A
US10117998-B2,US5304152-A
US10117998-B2,US5320609-A
US10117998-B2,US5383865-A
US10117998-B2,US5480387-A
US10117998-B2,US5505704-A
US10117998-B2,US5582598-A
US10117998-B2,US5626566-A
US10117998-B2,US5674204-A
US10117998-B2,US5688251-A
US10117998-B2,US5921966-A
US10117998-B2,US5961495-A
US10117998-B2,US6004297-A
US10117998-B2,US20020052578-A1
US10117998-B2,US20020120235-A1
US10117998-B2,US20030050609-A1
US10117998-B2,US20040059299-A1
US10117998-B2,US20040210199-A1
US10117998-B2,US20040267207-A1
US10117998-B2,US20050113765-A1
US10117998-B2,US20060153693-A1
US10117998-B2,US20090275916-A1
US10117998-B2,US6193698-B1
US10117998-B2,US6221046-B1
US10117998-B2,US6235004-B1
US10117998-B2,US6248095-B1
US10117998-B2,US6936032-B1
US10117998-B2,US6899698-B2
US10117998-B2,US7241278-B2
US10117998-B2,US7704237-B2
US10117998-B2,US9855388-B2
US10117998-B2,WO1999038554-A1
US10117998-B2,WO2001010484-A1
US10117998-B2,WO2008058665-A1
US10117998-B2,WO2012045793-A1
US10117998-B2,WO2003020347-A2
EP2968780-B1,US20070142789-A1
EP2968780-B1,WO2008058665-A1
EP2968780-B1,WO2003020347-A2
CN105188808-A,EP2201973-A1
CN105188808-A,US20080103435-A1
US2016058951-A1,US20110276006-A1
US2016058951-A1,US20120046613-A1
US9999732-B2,US20110276006-A1
US9999732-B2,US20120046613-A1
US9999732-B2,EP2201973-A1
US9999732-B2,EP937471-A2
US9999732-B2,EP937476-A2
US9999732-B2,US533575-A
US9999732-B2,US5226895-A
US9999732-B2,US5279586-A
US9999732-B2,US5304152-A
US9999732-B2,US5320609-A
US9999732-B2,US5383865-A
US9999732-B2,US5480387-A
US9999732-B2,US5505704-A
US9999732-B2,US5582598-A
US9999732-B2,US5626566-A
US9999732-B2,US5674204-A
US9999732-B2,US5688251-A
US9999732-B2,US5921966-A
US9999732-B2,US5961495-A
US9999732-B2,US6001082-A
US9999732-B2,US6004297-A
US9999732-B2,US20020052578-A1
US9999732-B2,US20020120235-A1
US9999732-B2,US20030050609-A1
US9999732-B2,US20040059299-A1
US9999732-B2,US20040210199-A1
US9999732-B2,US20040267207-A1
US9999732-B2,US20050113765-A1
US9999732-B2,US20050177114-A1
US9999732-B2,US20060153693-A1
US9999732-B2,US20080103435-A1
US9999732-B2,US20090275916-A1
US9999732-B2,US20100274198-A1
US9999732-B2,US6193698-B1
US9999732-B2,US6221046-B1
US9999732-B2,US6235004-B1
US9999732-B2,US6248095-B1
US9999732-B2,US6936032-B1
US9999732-B2,US6899698-B2
US9999732-B2,US7241278-B2
US9999732-B2,WO1993011813-A1
US9999732-B2,WO1999038554-A1
US9999732-B2,WO2001010484-A1
US9999732-B2,WO2008058665-A1
CN105188808-B,EP2201973-A1
CN105188808-B,US20080103435-A1
EP2968774-B1,EP2201973-A1
EP2968774-B1,WO2008058665-A1
US2014303232-A1,US20110224447-A1
CN105164102-A,US4438131-A
CN105164102-A,US4723039-A
US2016106842-A1,US9504747-B2
US9504747-B2,US20110224447-A1
US9504747-B2,EP64158-B
US9504747-B2,EP225543-B1
US9504747-B2,US4438131-A
US9504747-B2,US4723039-A
US9504747-B2,US20040006061-A1
US9504747-B2,WO2011150347-A2
CN105164102-B,US4438131-A
CN105164102-B,US4723039-A
CN107879960-A,CN102281899-A
CN107879960-A,CN102884041-A
CN107879960-A,US4438131-A
CN107879960-A,US4723039-A
US10124065-B2,US9504747-B2
US10124065-B2,EP64158-B
US10124065-B2,EP225543-B1
US10124065-B2,US4438131-A
US10124065-B2,US4723039-A
US10124065-B2,US20040006061-A1
US10124065-B2,US20110224447-A1
US10124065-B2,US20140303232-A1
US10124065-B2,WO2011150347-A2
US2018369386-A1,US9504747-B2
US2018369386-A1,US10124065-B2
EP2964608-B1,US4987071-A
EP2964608-B1,US5589332-A
EP2964608-B1,US5741679-A
EP2964608-B1,US5834186-A
EP2964608-B1,US5837282-A
EP2964608-B1,US5849902-A
EP2964608-B1,US5871914-A
EP2964608-B1,US5989912-A
EP2964608-B1,US20090048197-A1
EP2964608-B1,US7811602-B2
EP2964608-B1,WO1995008986-A1
EP2964608-B1,WO1999032619-A1
EP2964608-B1,WO2000044895-A1
EP2964608-B1,WO2001029058-A1
EP2964608-B1,WO2003018054-A1
EP2964608-B1,WO2012006372-A1
EP2964608-B1,WO2012006378-A1
EP2964608-B1,WO2012031043-A1
EP2964608-B1,WO2006089264-A2
EP2964608-B1,WO2007049155-A2
EP2964608-B1,WO2009016515-A2
EP2964608-B1,WO2009031043-A2
EP2964608-B1,WO2009109860-A2
EP2964608-B1,WO2011005799-A2
EP2964608-B1,WO2011076807-A2
EP2964608-B1,WO2000024931-A3
EP2964608-B1,WO2002002606-A3
EP2964608-B1,WO2002034771-A3
EP2964608-B1,WO2005002619-A3
EP2964608-B1,WO2006091517-A3
EP2964608-B1,WO2006138004-A3
EP2964608-B1,WO2008020330-A3
EP2964608-B1,WO2009104092-A3
EP2964608-B1,WO2005032582-A8
EP2964608-B1,WO2005111066-A8
EP2964608-B1,WO2006007712-A8
EP2964608-B1,WO2010119343-A8
EP2964608-B1,WO2006110413-A9
EP3608308-A1,EP64158-A
EP3608308-A1,EP225543-A
EP3608308-A1,US4987071-A
EP3608308-A1,US5589332-A
EP3608308-A1,US5741679-A
EP3608308-A1,US5834186-A
EP3608308-A1,US5837282-A
EP3608308-A1,US5849902-A
EP3608308-A1,US5871914-A
EP3608308-A1,US5989912-A
EP3608308-A1,US20090048197-A1
EP3608308-A1,US7811602-B2
EP3608308-A1,WO1995008986-A1
EP3608308-A1,WO1998027104-A1
EP3608308-A1,WO1999029842-A1
EP3608308-A1,WO1999032619-A1
EP3608308-A1,WO2000026226-A1
EP3608308-A1,WO2000044895-A1
EP3608308-A1,WO2001029058-A1
EP3608308-A1,WO2003018054-A1
EP3608308-A1,WO2006007712-A1
EP3608308-A1,WO2012006372-A1
EP3608308-A1,WO2012006378-A1
EP3608308-A1,WO2012031043-A1
EP3608308-A1,WO2000024931-A2
EP3608308-A1,WO2002002606-A2
EP3608308-A1,WO2002034771-A2
EP3608308-A1,WO2005002619-A2
EP3608308-A1,WO2005032582-A2
EP3608308-A1,WO2005111066-A2
EP3608308-A1,WO2006089264-A2
EP3608308-A1,WO2006091517-A2
EP3608308-A1,WO2006110413-A2
EP3608308-A1,WO2006138004-A2
EP3608308-A1,WO2007049155-A2
EP3608308-A1,WO2008020330-A2
EP3608308-A1,WO2009016515-A2
EP3608308-A1,WO2009031043-A2
EP3608308-A1,WO2009104092-A2
EP3608308-A1,WO2009109860-A2
EP3608308-A1,WO2010119343-A2
EP3608308-A1,WO2011005799-A2
EP3608308-A1,WO2011076807-A2
